0.012458,0.00072375,2.6331e-05,3.8645e-05
0.012767,0.00072375,2.5604e-05,3.9287e-05
0.013076,0.00072375,2.5662e-05,3.8781e-05
0.013385,0.00072375,2.6023e-05,3.9492e-05
0.013693,0.00072375,2.6388e-05,3.9236e-05
0.014002,0.00072375,2.6951e-05,3.9199e-05
0.014311,0.00072375,2.5973e-05,3.9299e-05
0.01462,0.00072375,2.6284e-05,3.9619e-05
0.014929,0.00072375,2.6541e-05,3.9216e-05
0.015237,0.00072375,2.6224e-05,3.9062e-05
0.015546,0.00072375,2.6562e-05,3.9944e-05
0.015855,0.00072375,2.5883e-05,3.9446e-05
0.016164,0.00072375,2.7709e-05,3.9655e-05
0.016473,0.00072375,2.6561e-05,3.9649e-05
0.016781,0.00072375,2.7149e-05,3.9918e-05
0.01709,0.00072375,2.6426e-05,4.0087e-05
0.017399,0.00072375,2.6805e-05,4.0014e-05
0.017708,0.00072375,2.6232e-05,4.0945e-05
0.018017,0.00072375,2.7042e-05,3.9797e-05
0.018325,0.00072375,2.6615e-05,3.9558e-05
0.018634,0.00072375,2.6931e-05,3.9929e-05
0.018943,0.00072375,2.6675e-05,3.9737e-05
0.019252,0.00072375,2.7297e-05,4.0388e-05
0.019561,0.00072375,2.6111e-05,4.0569e-05
0.019869,0.00072375,2.7393e-05,4.0659e-05
0.020178,0.00072375,2.7469e-05,3.9943e-05
0.020487,0.00072375,2.7009e-05,3.9912e-05
0.020796,0.00072375,2.8659e-05,4.0696e-05
0.021105,0.00072375,2.6465e-05,4.0541e-05
0.021413,0.00072375,2.8944e-05,4.0242e-05
0.021722,0.00072375,2.7625e-05,4.0246e-05
0.022031,0.00072375,2.6951e-05,3.9767e-05
0.02234,0.00072375,2.7475e-05,4.0492e-05
0.022649,0.00072375,2.7813e-05,4.0598e-05
0.022957,0.00072375,2.7591e-05,4.0585e-05
0.023266,0.00072375,2.7264e-05,4.1167e-05
0.023575,0.00072375,2.757e-05,4.042e-05
0.023884,0.00072375,2.767e-05,4.0581e-05
0.024193,0.00072375,2.7139e-05,4.0807e-05
0.024501,0.00072375,2.8298e-05,4.1176e-05
0.02481,0.00072375,2.7407e-05,3.9847e-05
0.025119,0.00072375,2.7783e-05,4.1389e-05
0.025428,0.00072375,2.8427e-05,4.0653e-05
0.025737,0.00072375,2.7619e-05,4.0035e-05
0.026045,0.00072375,2.8483e-05,4.1049e-05
0.026354,0.00072375,2.7317e-05,4.0327e-05
0.026663,0.00072375,2.9123e-05,4.0021e-05
0.026972,0.00072375,2.8714e-05,4.0455e-05
0.027281,0.00072375,2.8176e-05,4.1407e-05
0.027589,0.00072375,2.8189e-05,4.1466e-05
0.027898,0.00072375,2.8616e-05,4.067e-05
0.028207,0.00072375,2.848e-05,4.2037e-05
0.028516,0.00072375,2.8564e-05,4.1852e-05
0.028825,0.00072375,2.8583e-05,4.1529e-05
0.029133,0.00072375,2.8488e-05,4.1841e-05
0.00072375,0.0010326,2.4688e-05,3.6674e-05
0.029133,0.0010326,2.8371e-05,4.1847e-05
0.00072375,0.0013414,2.3449e-05,3.6042e-05
0.029133,0.0013414,2.8672e-05,4.0944e-05
0.00072375,0.0016502,2.3112e-05,3.7204e-05
0.029133,0.0016502,2.7912e-05,4.2231e-05
0.00072375,0.001959,2.3482e-05,3.666e-05
0.029133,0.001959,2.7812e-05,4.2014e-05
0.00072375,0.0022678,2.2912e-05,3.6515e-05
0.029133,0.0022678,2.831e-05,4.1858e-05
0.00072375,0.0025766,2.3636e-05,3.7039e-05
0.029133,0.0025766,2.8022e-05,4.1967e-05
0.00072375,0.0028854,2.3946e-05,3.6818e-05
0.029133,0.0028854,2.8682e-05,4.1251e-05
0.00072375,0.0031942,2.3892e-05,3.7255e-05
0.029133,0.0031942,2.7501e-05,4.1148e-05
0.00072375,0.003503,2.3669e-05,3.6379e-05
0.029133,0.003503,2.8027e-05,4.1499e-05
0.00072375,0.0038118,2.3529e-05,3.7017e-05
0.029133,0.0038118,2.7735e-05,4.0821e-05
0.00072375,0.0041206,2.3541e-05,3.6877e-05
0.029133,0.0041206,2.8031e-05,4.0721e-05
0.00072375,0.0044294,2.1778e-05,3.6605e-05
0.029133,0.0044294,2.7913e-05,4.1874e-05
0.00072375,0.0047382,2.3663e-05,3.6164e-05
0.029133,0.0047382,2.8483e-05,4.077e-05
0.00072375,0.005047,2.2627e-05,3.6459e-05
0.029133,0.005047,2.7617e-05,4.1538e-05
0.00072375,0.0053558,2.3223e-05,3.7148e-05
0.029133,0.0053558,2.8278e-05,4.1408e-05
0.00072375,0.0056646,2.2408e-05,3.6211e-05
0.029133,0.0056646,2.7729e-05,4.1776e-05
0.00072375,0.0059734,2.2355e-05,3.7213e-05
0.029133,0.0059734,2.7097e-05,4.2612e-05
0.00072375,0.0062822,2.2221e-05,3.7393e-05
0.029133,0.0062822,2.7583e-05,4.1732e-05
0.00072375,0.006591,2.2075e-05,3.6598e-05
0.029133,0.006591,2.7678e-05,4.1063e-05
0.00072375,0.0068998,2.232e-05,3.7141e-05
0.029133,0.0068998,2.7226e-05,4.1529e-05
0.00072375,0.0072086,2.2402e-05,3.6916e-05
0.029133,0.0072086,2.7144e-05,4.1752e-05
0.029133,0.0075174,2.832e-05,4.1086e-05
0.029133,0.0078262,2.7091e-05,4.1911e-05
0.00072375,0.008135,2.2469e-05,4.0867e-05
0.029133,0.008135,2.6081e-05,4.2289e-05
0.00072375,0.0084437,2.2632e-05,4.1303e-05
0.029133,0.0084437,2.7861e-05,4.1977e-05
0.00072375,0.0087526,2.2642e-05,4.0886e-05
0.029133,0.0087526,2.6519e-05,4.1546e-05
0.00072375,0.0090614,2.2738e-05,4.0708e-05
0.029133,0.0090614,2.7022e-05,4.2791e-05
0.00072375,0.0093702,2.2953e-05,4.0534e-05
0.029133,0.0093702,2.6352e-05,4.1813e-05
0.00072375,0.009679,2.1538e-05,4.1254e-05
0.029133,0.009679,2.6937e-05,4.1883e-05
0.00072375,0.0099878,2.2188e-05,4.0291e-05
0.029133,0.0099878,2.7287e-05,4.2513e-05
0.00072375,0.010297,2.1862e-05,4.155e-05
0.029133,0.010297,2.6732e-05,4.1954e-05
0.00072375,0.010605,2.2861e-05,4.0769e-05
0.029133,0.010605,2.6818e-05,4.1523e-05
0.00072375,0.010914,2.3383e-05,4.0259e-05
0.029133,0.010914,2.6373e-05,4.127e-05
0.00072375,0.011223,2.2984e-05,4.1416e-05
0.029133,0.011223,2.5884e-05,4.2165e-05
0.00072375,0.011532,2.3551e-05,4.1044e-05
0.029133,0.011532,2.6205e-05,4.2338e-05
0.00072375,0.011841,2.3108e-05,4.1415e-05
0.029133,0.011841,2.6177e-05,4.2084e-05
0.00072375,0.012149,2.3554e-05,4.0869e-05
0.029133,0.012149,2.6654e-05,4.176e-05
0.00072375,0.012458,2.2758e-05,4.0923e-05
0.029133,0.012458,2.5878e-05,4.241e-05
0.00072375,0.012767,2.3068e-05,4.1543e-05
0.029133,0.012767,2.6469e-05,4.2257e-05
0.00072375,0.013076,2.3764e-05,4.1783e-05
0.029133,0.013076,2.6961e-05,4.1835e-05
0.00072375,0.013385,2.3572e-05,4.1157e-05
0.029133,0.013385,2.6119e-05,4.1152e-05
0.00072375,0.013693,2.3636e-05,4.0758e-05
0.029133,0.013693,2.7118e-05,4.2024e-05
0.00072375,0.014002,2.4202e-05,4.0933e-05
0.029133,0.014002,2.6626e-05,4.1632e-05
0.00072375,0.014311,2.3501e-05,4.1041e-05
0.0010326,0.014311,2.325e-05,4.1212e-05
0.0013414,0.014311,2.319e-05,4.1451e-05
0.0016502,0.014311,2.3687e-05,4.1539e-05
0.001959,0.014311,2.3356e-05,4.1004e-05
0.0022678,0.014311,2.3863e-05,4.1177e-05
0.0025766,0.014311,2.3507e-05,4.1051e-05
0.0028854,0.014311,2.3616e-05,4.0766e-05
0.0031942,0.014311,2.3353e-05,4.0631e-05
0.003503,0.014311,2.3418e-05,4.1792e-05
0.0038118,0.014311,2.4304e-05,4.0792e-05
0.0041206,0.014311,2.3901e-05,4.0581e-05
0.0044294,0.014311,2.3268e-05,4.0887e-05
0.0047382,0.014311,2.438e-05,4.0529e-05
0.005047,0.014311,2.3609e-05,3.9515e-05
0.0053558,0.014311,2.2774e-05,3.9298e-05
0.0056646,0.014311,2.4547e-05,4.0961e-05
0.0059734,0.014311,2.3815e-05,4.0953e-05
0.0062822,0.014311,2.2904e-05,4.062e-05
0.006591,0.014311,2.4208e-05,4.0563e-05
0.0068998,0.014311,2.3189e-05,4.0009e-05
0.0072086,0.014311,2.2555e-05,4.0797e-05
0.0075174,0.014311,2.3895e-05,3.9643e-05
0.0078262,0.014311,2.281e-05,4.0972e-05
0.008135,0.014311,2.4326e-05,4.0815e-05
0.0084437,0.014311,2.35e-05,3.9228e-05
0.0087526,0.014311,2.4405e-05,4.0907e-05
0.0090614,0.014311,2.3896e-05,4.1163e-05
0.0093702,0.014311,2.3771e-05,3.9638e-05
0.009679,0.014311,2.4059e-05,4.1179e-05
0.0099878,0.014311,2.3977e-05,4.1175e-05
0.010297,0.014311,2.4034e-05,4.0404e-05
0.010605,0.014311,2.3502e-05,4.0398e-05
0.010914,0.014311,2.4098e-05,4.0986e-05
0.011223,0.014311,2.4522e-05,4.0084e-05
0.011532,0.014311,2.2743e-05,4.0825e-05
0.011841,0.014311,2.4064e-05,3.982e-05
0.012149,0.014311,2.4551e-05,4.0761e-05
0.012458,0.014311,2.3977e-05,4.0733e-05
0.012767,0.014311,2.4553e-05,4.12e-05
0.013076,0.014311,2.4717e-05,4.0764e-05
0.013385,0.014311,2.4893e-05,4.1867e-05
0.013693,0.014311,2.5572e-05,4.1207e-05
0.014002,0.014311,2.5158e-05,4.0378e-05
0.014311,0.014311,2.4242e-05,4.0913e-05
0.01462,0.014311,2.413e-05,4.05e-05
0.014929,0.014311,2.4502e-05,4.1033e-05
0.015237,0.014311,2.4208e-05,4.019e-05
0.015546,0.014311,2.3572e-05,4.0886e-05
0.015855,0.014311,2.3844e-05,4.0853e-05
0.016164,0.014311,2.5015e-05,4.0473e-05
0.016473,0.014311,2.4825e-05,4.1592e-05
0.016781,0.014311,2.5123e-05,4.0731e-05
0.01709,0.014311,2.5637e-05,4.0921e-05
0.017399,0.014311,2.5345e-05,4.1185e-05
0.017708,0.014311,2.4107e-05,4.0638e-05
0.018017,0.014311,2.5015e-05,4.1212e-05
0.018325,0.014311,2.4807e-05,4.086e-05
0.018634,0.014311,2.5293e-05,4.1057e-05
0.018943,0.014311,2.4947e-05,4.1653e-05
0.019252,0.014311,2.5024e-05,4.1407e-05
0.019561,0.014311,2.4688e-05,4.0977e-05
0.019869,0.014311,2.5312e-05,4.1012e-05
0.020178,0.014311,2.4761e-05,4.1409e-05
0.020487,0.014311,2.5365e-05,4.1125e-05
0.020796,0.014311,2.4884e-05,4.0758e-05
0.021105,0.014311,2.6132e-05,4.1245e-05
0.021413,0.014311,2.588e-05,4.1407e-05
0.021722,0.014311,2.5152e-05,4.1307e-05
0.022031,0.014311,2.5486e-05,4.1615e-05
0.02234,0.014311,2.5206e-05,4.2301e-05
0.022649,0.014311,2.5783e-05,4.258e-05
0.022957,0.014311,2.5897e-05,4.1276e-05
0.023266,0.014311,2.4514e-05,4.2362e-05
0.023575,0.014311,2.5391e-05,4.1956e-05
0.023884,0.014311,2.6155e-05,4.2039e-05
0.024193,0.014311,2.5821e-05,4.2003e-05
0.024501,0.014311,2.5663e-05,4.179e-05
0.02481,0.014311,2.5844e-05,4.1597e-05
0.025119,0.014311,2.6317e-05,4.1617e-05
0.025428,0.014311,2.5751e-05,4.1183e-05
0.025737,0.014311,2.6314e-05,4.1841e-05
0.026045,0.014311,2.541e-05,4.2481e-05
0.026354,0.014311,2.5761e-05,4.1704e-05
0.026663,0.014311,2.5502e-05,4.1366e-05
0.026972,0.014311,2.6012e-05,4.0556e-05
0.027281,0.014311,2.7181e-05,4.2349e-05
0.027589,0.014311,2.6437e-05,4.1935e-05
0.027898,0.014311,2.6254e-05,4.1094e-05
0.028207,0.014311,2.5802e-05,4.2534e-05
0.028516,0.014311,2.5747e-05,4.1692e-05
0.028825,0.014311,2.5694e-05,4.1902e-05
0.029133,0.014311,2.6683e-05,4.1777e-05
